"first_name","last_name","amount"
"Jack","Foust","5.99"
"Jack","Foust","0.99"
"Jack","Foust","2.99"
"Jack","Foust","2.99"
"Jack","Foust","0.99"
"Jack","Foust","6.99"
"Jack","Foust","4.99"
"Jack","Foust","4.99"
"Jack","Foust","2.99"
"Jack","Foust","2.99"
"Jack","Foust","2.99"
"Jack","Foust","0.99"
"Jack","Foust","1.99"
"Jack","Foust","5.99"
"Jack","Foust","0.99"
"Jack","Foust","3.99"
"Jack","Foust","3.99"
"Jack","Foust","4.99"
"Jack","Foust","5.99"
"Jack","Foust","4.99"
"Jack","Foust","4.99"
"Jack","Foust","7.99"
"Jack","Foust","0.99"
"Jo","Fowler","4.99"
"Jo","Fowler","4.99"
"Jo","Fowler","0.99"
"Jo","Fowler","0.99"
"Jo","Fowler","4.99"
"Jo","Fowler","5.99"
"Jo","Fowler","4.99"
"Jo","Fowler","6.99"
"Jo","Fowler","4.99"
"Jo","Fowler","3.99"
"Jo","Fowler","2.99"
"Jo","Fowler","0.99"
"Jo","Fowler","2.99"
"Jo","Fowler","2.99"
"Jo","Fowler","0.99"
"Holly","Fox","4.99"
"Holly","Fox","2.99"
"Holly","Fox","2.99"
"Holly","Fox","4.99"
"Holly","Fox","4.99"
"Holly","Fox","4.99"
"Holly","Fox","0.99"
"Holly","Fox","0.99"
"Holly","Fox","5.99"
"Holly","Fox","8.99"
"Holly","Fox","6.99"
"Holly","Fox","4.99"
"Holly","Fox","3.99"
"Holly","Fox","2.99"
"Holly","Fox","4.99"
"Holly","Fox","4.99"
"Holly","Fox","3.99"
"Holly","Fox","0.99"
"Holly","Fox","3.99"
"Holly","Fox","0.99"
"Holly","Fox","4.99"
"Holly","Fox","0.99"
"Holly","Fox","3.99"
"Holly","Fox","4.99"
"Holly","Fox","0.99"
"Holly","Fox","2.99"
"Holly","Fox","5.99"
"Holly","Fox","1.99"
"Holly","Fox","2.99"
"Juan","Fraley","3.99"
"Juan","Fraley","0.99"
"Juan","Fraley","2.99"
"Juan","Fraley","0.99"
"Juan","Fraley","0.99"
"Juan","Fraley","6.99"
"Juan","Fraley","6.99"
"Juan","Fraley","0.99"
"Juan","Fraley","6.99"
"Juan","Fraley","2.99"
"Juan","Fraley","0.99"
"Juan","Fraley","1.99"
"Juan","Fraley","0.99"
"Juan","Fraley","0.99"
"Juan","Fraley","5.99"
"Juan","Fraley","2.99"
"Juan","Fraley","0.99"
"Juan","Fraley","2.99"
"Juan","Fraley","1.99"
"Juan","Fraley","3.99"
"Juan","Fraley","4.99"
"Joel","Francisco","2.99"
"Joel","Francisco","4.99"
"Joel","Francisco","3.99"
"Joel","Francisco","4.99"
"Joel","Francisco","2.99"
"Joel","Francisco","6.99"
"Joel","Francisco","8.99"
"Joel","Francisco","0.99"
"Joel","Francisco","4.99"
"Joel","Francisco","6.99"
"Joel","Francisco","2.99"
"Joel","Francisco","6.99"
"Joel","Francisco","1.99"
"Joel","Francisco","4.99"
"Joel","Francisco","2.99"
"Joel","Francisco","2.99"
"Joel","Francisco","3.99"
"Joel","Francisco","2.99"
"Joel","Francisco","0.99"
"Joel","Francisco","4.99"
"Joel","Francisco","4.99"
"Joel","Francisco","2.99"
"Beth","Franklin","4.99"
"Beth","Franklin","2.99"
"Beth","Franklin","0.99"
"Beth","Franklin","4.99"
"Beth","Franklin","8.99"
"Beth","Franklin","2.99"
"Beth","Franklin","0.99"
"Beth","Franklin","4.99"
"Beth","Franklin","0.99"
"Beth","Franklin","3.99"
"Beth","Franklin","2.99"
"Beth","Franklin","8.99"
"Beth","Franklin","4.99"
"Beth","Franklin","2.99"
"Beth","Franklin","5.99"
"Beth","Franklin","2.99"
"Beth","Franklin","4.99"
"Beth","Franklin","4.99"
"Beth","Franklin","0.99"
"Beth","Franklin","2.99"
"Beth","Franklin","4.99"
"Beth","Franklin","4.99"
"Beth","Franklin","2.99"
"Beth","Franklin","2.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","0.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","9.99"
"Glenda","Frazier","0.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","0.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","7.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","9.99"
"Glenda","Frazier","0.99"
"Glenda","Frazier","5.99"
"Glenda","Frazier","0.99"
"Glenda","Frazier","0.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","0.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","1.99"
"Glenda","Frazier","5.99"
"Glenda","Frazier","3.99"
"Glenda","Frazier","4.99"
"Glenda","Frazier","3.99"
"Glenda","Frazier","6.99"
"Shannon","Freeman","4.99"
"Shannon","Freeman","0.99"
"Shannon","Freeman","4.99"
"Shannon","Freeman","0.99"
"Shannon","Freeman","2.99"
"Shannon","Freeman","8.99"
"Shannon","Freeman","2.99"
"Shannon","Freeman","3.99"
"Shannon","Freeman","2.99"
"Shannon","Freeman","7.99"
"Shannon","Freeman","4.99"
"Shannon","Freeman","1.99"
"Shannon","Freeman","2.99"
"Shannon","Freeman","3.99"
"Shannon","Freeman","8.99"
"Shannon","Freeman","4.99"
"Shannon","Freeman","2.99"
"Shannon","Freeman","0.99"
"Shannon","Freeman","2.99"
"Shannon","Freeman","5.99"
"Shannon","Freeman","4.99"
"Shannon","Freeman","4.99"
"Shannon","Freeman","4.99"
"Claudia","Fuller","3.99"
"Claudia","Fuller","0.99"
"Claudia","Fuller","2.99"
"Claudia","Fuller","5.99"
"Claudia","Fuller","4.99"
"Claudia","Fuller","5.99"
"Claudia","Fuller","6.99"
"Claudia","Fuller","4.99"
"Claudia","Fuller","0.99"
"Claudia","Fuller","6.99"
"Claudia","Fuller","7.99"
"Claudia","Fuller","4.99"
"Claudia","Fuller","0.99"
"Claudia","Fuller","3.99"
"Claudia","Fuller","3.99"
"Claudia","Fuller","0.99"
"Claudia","Fuller","4.99"
"Claudia","Fuller","5.99"
"Claudia","Fuller","2.99"
"Claudia","Fuller","5.99"
"Claudia","Fuller","2.99"
"Claudia","Fuller","0.99"
"Claudia","Fuller","7.99"
"Claudia","Fuller","5.99"
"Claudia","Fuller","0.99"
"Gerald","Fultz","0.99"
"Gerald","Fultz","2.99"
"Gerald","Fultz","4.99"
"Gerald","Fultz","3.99"
"Gerald","Fultz","4.99"
"Gerald","Fultz","3.99"
"Gerald","Fultz","2.99"
"Gerald","Fultz","4.99"
"Gerald","Fultz","2.99"
"Gerald","Fultz","0.99"
"Gerald","Fultz","4.99"
"Gerald","Fultz","5.99"
"Gerald","Fultz","6.99"
"Gerald","Fultz","4.99"
"Gerald","Fultz","5.99"
"Gerald","Fultz","2.99"
"Gerald","Fultz","6.99"
"Gerald","Fultz","4.99"
"Gerald","Fultz","0.99"
"Gerald","Fultz","4.99"
"Gerald","Fultz","0.99"
"Gerald","Fultz","2.99"
"Gerald","Fultz","1.99"
"Gerald","Fultz","0.99"
"Gerald","Fultz","3.99"
"Gerald","Fultz","5.99"
"Gerald","Fultz","4.99"
"Gerald","Fultz","3.99"
"Gerald","Fultz","6.99"
"Felix","Gaffney","0.99"
"Felix","Gaffney","6.99"
"Felix","Gaffney","3.99"
"Felix","Gaffney","0.99"
"Felix","Gaffney","1.99"
"Felix","Gaffney","2.99"
"Felix","Gaffney","2.99"
"Felix","Gaffney","2.99"
"Felix","Gaffney","0.99"
"Felix","Gaffney","5.99"
"Felix","Gaffney","0.99"
"Felix","Gaffney","0.99"
"Felix","Gaffney","1.99"
"Felix","Gaffney","0.99"
"Felix","Gaffney","3.99"
"Felix","Gaffney","4.99"
"Felix","Gaffney","0.99"
"Felix","Gaffney","0.99"
"Felix","Gaffney","2.99"
"Felix","Gaffney","1.99"
"Felix","Gaffney","6.99"
"Felix","Gaffney","4.99"
"Randy","Gaither","0.99"
"Randy","Gaither","0.99"
"Randy","Gaither","3.99"
"Randy","Gaither","3.99"
"Randy","Gaither","4.99"
"Randy","Gaither","4.99"
"Randy","Gaither","4.99"
"Randy","Gaither","0.99"
"Randy","Gaither","0.99"
"Randy","Gaither","4.99"
"Randy","Gaither","4.99"
"Randy","Gaither","2.99"
"Randy","Gaither","2.99"
"Randy","Gaither","0.99"
"Randy","Gaither","8.99"
"Randy","Gaither","3.99"
"Randy","Gaither","5.99"
"Randy","Gaither","4.99"
"Randy","Gaither","4.99"
"Randy","Gaither","6.99"
"Randy","Gaither","8.99"
"Randy","Gaither","2.99"
"Randy","Gaither","2.99"
"Randy","Gaither","5.99"
"Randy","Gaither","4.99"
"Randy","Gaither","2.99"
"Randy","Gaither","0.99"
"Clarence","Gamez","0.99"
"Clarence","Gamez","0.99"
"Clarence","Gamez","2.99"
"Clarence","Gamez","2.99"
"Clarence","Gamez","2.99"
"Clarence","Gamez","2.99"
"Clarence","Gamez","4.99"
"Clarence","Gamez","2.99"
"Clarence","Gamez","4.99"
"Clarence","Gamez","0.99"
"Clarence","Gamez","1.99"
"Clarence","Gamez","2.99"
"Clarence","Gamez","0.99"
"Clarence","Gamez","5.99"
"Clarence","Gamez","0.99"
"Clarence","Gamez","0.99"
"Clarence","Gamez","7.99"
"Clarence","Gamez","4.99"
"Clarence","Gamez","3.99"
"Clarence","Gamez","2.99"
"Clarence","Gamez","0.99"
"Clarence","Gamez","0.99"
"Clarence","Gamez","6.99"
"Clarence","Gamez","0.99"
"Clarence","Gamez","7.99"
"Floyd","Gandy","2.99"
"Floyd","Gandy","4.99"
"Floyd","Gandy","8.99"
"Floyd","Gandy","0.99"
"Floyd","Gandy","3.99"
"Floyd","Gandy","2.99"
"Floyd","Gandy","4.99"
"Floyd","Gandy","6.99"
"Floyd","Gandy","4.99"
"Floyd","Gandy","4.99"
"Floyd","Gandy","4.99"
"Floyd","Gandy","3.99"
"Floyd","Gandy","4.99"
"Floyd","Gandy","0.99"
"Floyd","Gandy","3.99"
"Floyd","Gandy","2.99"
"James","Gannon","2.99"
"James","Gannon","6.99"
"James","Gannon","5.99"
"James","Gannon","0.99"
"James","Gannon","4.99"
"James","Gannon","0.99"
"James","Gannon","3.99"
"James","Gannon","4.99"
"James","Gannon","6.99"
"James","Gannon","0.99"
"James","Gannon","5.99"
"James","Gannon","2.99"
"James","Gannon","1.99"
"James","Gannon","2.99"
"James","Gannon","0.99"
"James","Gannon","7.99"
"James","Gannon","4.99"
"James","Gannon","2.99"
"James","Gannon","9.99"
"James","Gannon","2.99"
"James","Gannon","0.99"
"Carol","Garcia","5.99"
"Carol","Garcia","4.99"
"Carol","Garcia","5.99"
"Carol","Garcia","8.99"
"Carol","Garcia","4.99"
"Carol","Garcia","1.99"
"Carol","Garcia","4.99"
"Carol","Garcia","4.99"
"Carol","Garcia","0.99"
"Carol","Garcia","0.99"
"Carol","Garcia","3.99"
"Carol","Garcia","3.99"
"Carol","Garcia","3.99"
"Carol","Garcia","2.99"
"Carol","Garcia","0.99"
"Carol","Garcia","2.99"
"Carol","Garcia","4.99"
"Carol","Garcia","4.99"
"Carol","Garcia","4.99"
"Dave","Gardiner","6.99"
"Dave","Gardiner","5.99"
"Dave","Gardiner","0.99"
"Dave","Gardiner","1.99"
"Dave","Gardiner","4.99"
"Dave","Gardiner","6.99"
"Dave","Gardiner","4.99"
"Dave","Gardiner","2.99"
"Dave","Gardiner","0.99"
"Dave","Gardiner","3.99"
"Dave","Gardiner","2.99"
"Dave","Gardiner","7.99"
"Dave","Gardiner","9.99"
"Dave","Gardiner","4.99"
"Dave","Gardiner","0.99"
"Dave","Gardiner","8.99"
"Dave","Gardiner","2.99"
"Dave","Gardiner","0.99"
"Dave","Gardiner","4.99"
"Dave","Gardiner","5.99"
"Dave","Gardiner","0.99"
"Dave","Gardiner","5.99"
"Dave","Gardiner","2.99"
"Dave","Gardiner","1.99"
"Dave","Gardiner","4.99"
"Dave","Gardiner","1.99"
"Dave","Gardiner","2.99"
"Joann","Gardner","4.99"
"Joann","Gardner","2.99"
"Joann","Gardner","8.99"
"Joann","Gardner","2.99"
"Joann","Gardner","5.99"
"Joann","Gardner","4.99"
"Joann","Gardner","3.99"
"Joann","Gardner","0.99"
"Joann","Gardner","2.99"
"Joann","Gardner","4.99"
"Joann","Gardner","0.99"
"Joann","Gardner","3.99"
"Joann","Gardner","6.99"
"Joann","Gardner","3.99"
"Joann","Gardner","4.99"
"Nellie","Garrett","2.99"
"Nellie","Garrett","4.99"
"Nellie","Garrett","2.99"
"Nellie","Garrett","5.99"
"Nellie","Garrett","5.99"
"Nellie","Garrett","2.99"
"Nellie","Garrett","2.99"
"Nellie","Garrett","4.99"
"Nellie","Garrett","8.99"
"Nellie","Garrett","0.99"
"Nellie","Garrett","0.99"
"Nellie","Garrett","5.99"
"Nellie","Garrett","0.99"
"Nellie","Garrett","4.99"
"Nellie","Garrett","8.99"
"Nellie","Garrett","6.99"
"Nellie","Garrett","0.99"
"Nellie","Garrett","4.99"
"Nellie","Garrett","7.99"
"Pearl","Garza","7.99"
"Pearl","Garza","2.99"
"Pearl","Garza","4.99"
"Pearl","Garza","0.99"
"Pearl","Garza","4.99"
"Pearl","Garza","2.99"
"Pearl","Garza","4.99"
"Pearl","Garza","0.99"
"Pearl","Garza","5.99"
"Pearl","Garza","5.99"
"Pearl","Garza","2.99"
"Pearl","Garza","0.99"
"Pearl","Garza","1.99"
"Pearl","Garza","2.99"
"Pearl","Garza","3.99"
"Pearl","Garza","2.99"
"Pearl","Garza","4.99"
"Pearl","Garza","2.99"
"Pearl","Garza","0.99"
"Pearl","Garza","2.99"
"Pearl","Garza","4.99"
"Pearl","Garza","0.99"
"Bill","Gavin","4.99"
"Bill","Gavin","0.99"
"Bill","Gavin","0.99"
"Bill","Gavin","7.99"
"Bill","Gavin","4.99"
"Bill","Gavin","3.99"
"Bill","Gavin","0.99"
"Bill","Gavin","2.99"
"Bill","Gavin","2.99"
"Bill","Gavin","6.99"
"Bill","Gavin","4.99"
"Bill","Gavin","4.99"
"Bill","Gavin","0.99"
"Bill","Gavin","2.99"
"Bill","Gavin","0.99"
"Bill","Gavin","10.99"
"Bill","Gavin","6.99"
"Bill","Gavin","3.99"
"Bill","Gavin","5.99"
"Bill","Gavin","0.99"
"Bill","Gavin","7.99"
"Bill","Gavin","1.99"
"Bill","Gavin","4.99"
"Bill","Gavin","2.99"
"Bill","Gavin","2.99"
"Bill","Gavin","3.98"
"Bill","Gavin","0.00"
"Ruben","Geary","5.99"
"Ruben","Geary","7.99"
"Ruben","Geary","4.99"
"Ruben","Geary","4.99"
"Ruben","Geary","1.99"
"Ruben","Geary","6.99"
"Ruben","Geary","4.99"
"Ruben","Geary","0.99"
"Ruben","Geary","4.99"
"Ruben","Geary","5.99"
"Ruben","Geary","6.99"
"Ruben","Geary","6.99"
"Ruben","Geary","2.99"
"Ruben","Geary","1.99"
"Ruben","Geary","7.99"
"Ruben","Geary","0.99"
"Ruben","Geary","2.99"
"Ruben","Geary","2.99"
"Ruben","Geary","2.99"
"Joy","George","3.99"
"Joy","George","4.99"
"Joy","George","0.99"
"Joy","George","8.99"
"Joy","George","0.99"
"Joy","George","0.99"
"Joy","George","2.99"
"Joy","George","5.99"
"Joy","George","5.99"
"Joy","George","2.99"
"Joy","George","1.99"
"Joy","George","7.99"
"Joy","George","0.99"
"Joy","George","0.99"
"Joy","George","5.99"
"Joy","George","2.99"
"Joy","George","3.99"
"Joy","George","0.99"
"Joy","George","4.99"
"Joy","George","0.99"
"Joy","George","2.99"
"Joy","George","4.99"
"Joy","George","2.99"
"Joy","George","4.99"
"Joy","George","4.99"
"Joy","George","4.99"
"Joy","George","0.99"
"Joy","George","2.99"
"Joy","George","3.99"
"Joy","George","3.99"
"Joy","George","9.99"
"Victoria","Gibson","0.99"
"Victoria","Gibson","0.99"
"Victoria","Gibson","4.99"
"Victoria","Gibson","4.99"
"Victoria","Gibson","4.99"
"Victoria","Gibson","3.99"
"Victoria","Gibson","1.99"
"Victoria","Gibson","1.99"
"Victoria","Gibson","4.99"
"Victoria","Gibson","2.99"
"Victoria","Gibson","7.99"
"Victoria","Gibson","0.99"
"Victoria","Gibson","0.99"
"Victoria","Gibson","6.99"
"Victoria","Gibson","11.99"
"Victoria","Gibson","2.99"
"Victoria","Gibson","6.99"
"Victoria","Gibson","2.99"
"Victoria","Gibson","0.99"
"Victoria","Gibson","4.99"
"Victoria","Gibson","2.99"
"Victoria","Gibson","4.99"
"Victoria","Gibson","0.99"
"Victoria","Gibson","5.99"
"Victoria","Gibson","6.99"
"Victoria","Gibson","3.99"
"Tanya","Gilbert","0.99"
"Tanya","Gilbert","0.99"
"Tanya","Gilbert","4.99"
"Tanya","Gilbert","2.99"
"Tanya","Gilbert","2.99"
"Tanya","Gilbert","4.99"
"Tanya","Gilbert","11.99"
"Tanya","Gilbert","5.99"
"Tanya","Gilbert","0.99"
"Tanya","Gilbert","6.99"
"Tanya","Gilbert","6.99"
"Tanya","Gilbert","6.99"
"Tanya","Gilbert","3.99"
"Tanya","Gilbert","8.99"
"Tanya","Gilbert","0.99"
"Tanya","Gilbert","1.99"
"Tanya","Gilbert","4.99"
"Tanya","Gilbert","4.99"
"Tanya","Gilbert","2.99"
"Tanya","Gilbert","3.99"
"Tanya","Gilbert","4.99"
"Tanya","Gilbert","8.99"
"Tanya","Gilbert","2.99"
"Tanya","Gilbert","2.99"
"Tanya","Gilbert","6.99"
"Tanya","Gilbert","3.99"
"Tanya","Gilbert","5.99"
"Tanya","Gilbert","4.99"
"Tanya","Gilbert","1.99"
"Tanya","Gilbert","0.99"
"Tanya","Gilbert","2.99"
"Dustin","Gillette","8.99"
"Dustin","Gillette","7.99"
"Dustin","Gillette","5.99"
"Dustin","Gillette","0.99"
"Dustin","Gillette","2.99"
"Dustin","Gillette","2.99"
"Dustin","Gillette","2.99"
"Dustin","Gillette","4.99"
"Dustin","Gillette","0.99"
"Dustin","Gillette","2.99"
"Dustin","Gillette","4.99"
"Dustin","Gillette","0.99"
"Dustin","Gillette","4.99"
"Dustin","Gillette","6.99"
"Dustin","Gillette","4.99"
"Dustin","Gillette","1.99"
"Dustin","Gillette","2.99"
"Dustin","Gillette","0.99"
"Dustin","Gillette","0.99"
"Dustin","Gillette","2.99"
"Dustin","Gillette","4.99"
"Dustin","Gillette","0.99"
"Dustin","Gillette","7.99"
"Dustin","Gillette","2.99"
"Dustin","Gillette","0.99"
"Joe","Gilliland","2.99"
"Joe","Gilliland","0.99"
"Joe","Gilliland","6.99"
"Joe","Gilliland","8.99"
"Joe","Gilliland","4.99"
"Joe","Gilliland","4.99"
"Joe","Gilliland","8.99"
"Joe","Gilliland","3.99"
"Joe","Gilliland","4.99"
"Joe","Gilliland","4.99"
"Joe","Gilliland","6.99"
"Joe","Gilliland","6.99"
"Joe","Gilliland","4.99"
"Joe","Gilliland","6.99"
"Joe","Gilliland","5.99"
"Joe","Gilliland","3.99"
"Joe","Gilliland","2.99"
"Joe","Gilliland","5.99"
"Joe","Gilliland","0.99"
"Joe","Gilliland","4.99"
"Joe","Gilliland","4.99"
"Joe","Gilliland","4.99"
"Joe","Gilliland","2.99"
"Joe","Gilliland","4.99"
"Joe","Gilliland","1.99"
"Joe","Gilliland","5.99"
"Joe","Gilliland","0.99"
"Joe","Gilliland","2.99"
"Dennis","Gilman","2.99"
"Dennis","Gilman","0.99"
"Dennis","Gilman","4.99"
"Dennis","Gilman","4.99"
"Dennis","Gilman","5.99"
"Dennis","Gilman","2.99"
"Dennis","Gilman","3.99"
"Dennis","Gilman","2.99"
"Dennis","Gilman","0.99"
"Dennis","Gilman","6.99"
"Dennis","Gilman","0.99"
"Dennis","Gilman","2.99"
"Dennis","Gilman","5.99"
"Dennis","Gilman","4.99"
"Dennis","Gilman","4.99"
"Dennis","Gilman","2.99"
"Dennis","Gilman","4.99"
"Dennis","Gilman","3.99"
"Dennis","Gilman","0.99"
"Dennis","Gilman","7.99"
"Josephine","Gomez","2.99"
"Josephine","Gomez","1.99"
"Josephine","Gomez","5.99"
"Josephine","Gomez","8.99"
"Josephine","Gomez","1.99"
"Josephine","Gomez","3.99"
"Josephine","Gomez","1.99"
"Josephine","Gomez","5.99"
"Josephine","Gomez","0.99"
"Josephine","Gomez","7.99"
"Josephine","Gomez","4.99"
"Josephine","Gomez","9.99"
"Josephine","Gomez","2.99"
"Josephine","Gomez","7.99"
"Josephine","Gomez","0.99"
"Josephine","Gomez","2.99"
"Josephine","Gomez","0.99"
"Josephine","Gomez","4.99"
"Josephine","Gomez","0.99"
"Josephine","Gomez","0.99"
"Josephine","Gomez","2.99"
"Josephine","Gomez","6.99"
"Josephine","Gomez","1.99"
"Josephine","Gomez","2.99"
"Josephine","Gomez","8.99"
"Norma","Gonzales","2.99"
"Norma","Gonzales","4.99"
"Norma","Gonzales","3.99"
"Norma","Gonzales","4.99"
"Norma","Gonzales","2.99"
"Norma","Gonzales","2.99"
"Norma","Gonzales","5.99"
"Norma","Gonzales","1.99"
"Norma","Gonzales","4.99"
"Norma","Gonzales","0.99"
"Norma","Gonzales","0.99"
"Norma","Gonzales","0.99"
"Norma","Gonzales","8.99"
"Norma","Gonzales","4.99"
"Norma","Gonzales","4.99"
"Norma","Gonzales","2.99"
"Norma","Gonzales","0.99"
"Norma","Gonzales","4.99"
"Norma","Gonzales","4.99"
"Martha","Gonzalez","2.99"
"Martha","Gonzalez","1.99"
"Martha","Gonzalez","1.99"
"Martha","Gonzalez","4.99"
"Martha","Gonzalez","3.99"
"Martha","Gonzalez","6.99"
"Martha","Gonzalez","3.99"
"Martha","Gonzalez","2.99"
"Martha","Gonzalez","4.99"
"Martha","Gonzalez","0.99"
"Martha","Gonzalez","1.99"
"Martha","Gonzalez","4.99"
"Martha","Gonzalez","2.99"
"Martha","Gonzalez","6.99"
"Martha","Gonzalez","2.99"
"Martha","Gonzalez","5.99"
"Martha","Gonzalez","5.99"
"Martha","Gonzalez","1.99"
"Martha","Gonzalez","4.99"
"Martha","Gonzalez","4.99"
"Martha","Gonzalez","2.99"
"Martha","Gonzalez","2.99"
"Martha","Gonzalez","2.99"
"Martha","Gonzalez","5.99"
"Martha","Gonzalez","0.99"
"Martha","Gonzalez","4.99"
"Martha","Gonzalez","5.99"
"Martha","Gonzalez","5.99"
"Martha","Gonzalez","0.99"
"Martha","Gonzalez","3.99"
"Martha","Gonzalez","0.99"
"Martha","Gonzalez","0.99"
"Martha","Gonzalez","4.99"
"Martha","Gonzalez","2.99"
"Adam","Gooch","0.99"
"Adam","Gooch","4.99"
"Adam","Gooch","4.99"
"Adam","Gooch","0.99"
"Adam","Gooch","8.99"
"Adam","Gooch","6.99"
"Adam","Gooch","4.99"
"Adam","Gooch","6.99"
"Adam","Gooch","10.99"
"Adam","Gooch","8.99"
"Adam","Gooch","4.99"
"Adam","Gooch","4.99"
"Adam","Gooch","2.99"
"Adam","Gooch","2.99"
"Adam","Gooch","0.99"
"Adam","Gooch","5.99"
"Adam","Gooch","0.99"
"Adam","Gooch","3.99"
"Adam","Gooch","4.99"
"Adam","Gooch","4.99"
"Kenneth","Gooden","0.99"
"Kenneth","Gooden","2.99"
"Kenneth","Gooden","2.99"
"Kenneth","Gooden","2.99"
"Kenneth","Gooden","6.99"
"Kenneth","Gooden","2.99"
"Kenneth","Gooden","4.99"
"Kenneth","Gooden","6.99"
"Kenneth","Gooden","4.99"
"Kenneth","Gooden","4.99"
"Kenneth","Gooden","5.99"
"Kenneth","Gooden","6.99"
"Kenneth","Gooden","9.99"
"Kenneth","Gooden","2.99"
"Leslie","Gordon","1.99"
"Leslie","Gordon","4.99"
"Leslie","Gordon","3.99"
"Leslie","Gordon","0.99"
"Leslie","Gordon","4.99"
"Leslie","Gordon","6.99"
"Leslie","Gordon","6.99"
"Leslie","Gordon","2.99"
"Leslie","Gordon","4.99"
"Leslie","Gordon","5.99"
"Leslie","Gordon","4.99"
"Leslie","Gordon","7.99"
"Leslie","Gordon","0.99"
"Leslie","Gordon","7.99"
"Leslie","Gordon","6.99"
"Leslie","Gordon","4.99"
"Leslie","Gordon","0.99"
"Leslie","Gordon","0.99"
"Leslie","Gordon","1.99"
"Leslie","Gordon","0.99"
"Douglas","Graf","4.99"
"Douglas","Graf","6.99"
"Douglas","Graf","0.99"
"Douglas","Graf","0.99"
"Douglas","Graf","6.99"
"Douglas","Graf","8.99"
"Douglas","Graf","0.99"
"Douglas","Graf","0.99"
"Douglas","Graf","0.99"
"Douglas","Graf","2.99"
"Douglas","Graf","4.99"
"Douglas","Graf","3.99"
"Douglas","Graf","0.99"
"Douglas","Graf","5.99"
"Douglas","Graf","5.99"
"Douglas","Graf","7.99"
"Douglas","Graf","4.99"
"Douglas","Graf","3.99"
"Douglas","Graf","6.99"
"Douglas","Graf","5.99"
"Douglas","Graf","9.99"
"Douglas","Graf","5.99"
"Douglas","Graf","2.99"
"Rita","Graham","3.99"
"Rita","Graham","0.99"
"Rita","Graham","0.99"
"Rita","Graham","2.99"
"Rita","Graham","2.99"
"Rita","Graham","3.99"
"Rita","Graham","0.99"
"Rita","Graham","1.99"
"Rita","Graham","4.99"
"Rita","Graham","3.99"
"Rita","Graham","3.99"
"Rita","Graham","0.99"
"Rita","Graham","4.99"
"Rita","Graham","6.99"
"Rita","Graham","4.99"
"Rita","Graham","7.99"
"Rita","Graham","2.99"
"Rita","Graham","1.99"
"Rita","Graham","2.99"
"Rita","Graham","1.99"
"Rita","Graham","3.99"
"Rita","Graham","5.99"
"Michele","Grant","0.99"
"Michele","Grant","4.99"
"Michele","Grant","2.99"
"Michele","Grant","6.99"
"Michele","Grant","4.99"
"Michele","Grant","5.99"
"Michele","Grant","0.99"
"Michele","Grant","4.99"
"Michele","Grant","2.99"
"Michele","Grant","7.99"
"Michele","Grant","6.99"
"Michele","Grant","0.99"
"Michele","Grant","2.99"
"Michele","Grant","7.99"
"Michele","Grant","0.99"
"Michele","Grant","4.99"
"Michele","Grant","2.99"
"Michele","Grant","5.99"
"Michele","Grant","0.99"
"Michele","Grant","2.99"
"Michele","Grant","0.99"
"Michele","Grant","4.99"
"Michele","Grant","4.99"
"Michele","Grant","4.99"
"Michele","Grant","1.99"
"Michele","Grant","7.99"
"Michele","Grant","2.99"
"Brandy","Graves","0.99"
"Brandy","Graves","2.99"
"Brandy","Graves","2.99"
"Brandy","Graves","4.99"
"Brandy","Graves","3.99"
"Brandy","Graves","5.99"
"Brandy","Graves","4.99"
"Brandy","Graves","4.99"
"Brandy","Graves","4.99"
"Brandy","Graves","2.99"
"Brandy","Graves","3.99"
"Brandy","Graves","4.99"
"Brandy","Graves","2.99"
"Brandy","Graves","0.99"
"Brandy","Graves","4.99"
"Brandy","Graves","4.99"
"Brandy","Graves","5.99"
"Brandy","Graves","2.99"
"Brandy","Graves","0.99"
"Brandy","Graves","1.99"
"Brandy","Graves","4.99"
"Brandy","Graves","8.99"
"Brandy","Graves","5.99"
"Judy","Gray","2.99"
"Judy","Gray","4.99"
"Judy","Gray","3.99"
"Judy","Gray","2.99"
"Judy","Gray","2.99"
"Judy","Gray","5.99"
"Judy","Gray","5.99"
"Judy","Gray","3.99"
"Judy","Gray","0.99"
"Judy","Gray","2.99"
"Judy","Gray","2.99"
"Judy","Gray","8.99"
"Judy","Gray","0.99"
"Judy","Gray","0.99"
"Judy","Gray","3.99"
"Judy","Gray","4.99"
"Judy","Gray","6.99"
"Judy","Gray","6.99"
"Judy","Gray","6.99"
"Judy","Gray","2.99"
"Judy","Gray","2.99"
"Judy","Gray","0.99"
"Judy","Gray","0.99"
"Christopher","Greco","2.99"
"Christopher","Greco","0.99"
"Christopher","Greco","2.99"
"Christopher","Greco","6.99"
